timestamp,temperature,humidity
2023-06-22 14:56:02,23.50,56.10
2023-06-22 14:56:04,23.60,56.10
2023-06-22 14:56:06,23.50,56.10
2023-06-22 14:56:08,23.60,56.00
2023-06-22 14:56:10,23.60,56.00
2023-06-22 14:56:12,23.60,56.00
2023-06-22 14:56:14,23.60,56.00
2023-06-22 14:56:16,23.50,55.90
2023-06-22 14:56:18,23.60,55.90
2023-06-22 14:56:20,23.60,55.90
2023-06-22 14:56:22,24.10,99.90
2023-06-22 14:56:24,25.70,99.90
2023-06-22 14:56:26,26.70,99.90
2023-06-22 14:56:28,28.40,99.90
2023-06-22 14:56:30,27.50,99.90
2023-06-22 14:56:32,26.90,99.90
2023-06-22 14:56:34,27.00,99.90
2023-06-22 14:56:36,26.50,99.90
2023-06-22 14:56:38,26.60,99.90
2023-06-22 14:56:40,26.20,99.90
2023-06-22 14:56:42,26.80,99.90
2023-06-22 14:56:44,26.30,99.90
2023-06-22 14:56:46,25.70,99.90
2023-06-22 14:56:48,25.50,99.90
2023-06-22 14:56:50,25.20,99.90
2023-06-22 14:56:52,25.10,99.90
2023-06-22 14:56:54,24.90,99.90
2023-06-22 14:56:56,24.80,99.90
2023-06-22 14:56:58,24.70,99.90
2023-06-22 14:57:00,24.60,99.90
2023-06-22 14:57:02,24.60,99.90
2023-06-22 14:57:04,24.60,99.90
2023-06-22 14:57:06,24.50,99.90
2023-06-22 14:57:08,24.50,99.90
2023-06-22 14:57:10,24.50,99.90
2023-06-22 14:57:12,24.40,99.90
2023-06-22 14:57:14,24.40,99.90
2023-06-22 14:57:16,24.40,99.90
2023-06-22 14:57:18,24.40,99.90
2023-06-22 14:57:20,24.40,99.90
2023-06-22 14:57:22,24.30,99.90
2023-06-22 14:57:24,24.30,99.90
2023-06-22 14:57:26,24.30,99.90
2023-06-22 14:57:28,24.30,99.90
2023-06-22 14:57:30,24.30,99.90
2023-06-22 14:57:32,24.30,99.90
2023-06-22 14:57:34,24.30,99.90
2023-06-22 14:57:36,24.30,99.90
2023-06-22 14:57:38,24.30,99.90
2023-06-22 14:57:40,24.30,99.90
2023-06-22 14:57:42,24.20,99.90
2023-06-22 14:57:44,24.20,99.90
2023-06-22 14:57:46,24.30,99.90
2023-06-22 14:57:48,24.30,99.90
2023-06-22 14:57:50,24.20,99.90
2023-06-22 14:57:52,24.20,99.90
2023-06-22 14:57:54,24.20,99.90
2023-06-22 14:57:56,24.20,98.40
2023-06-22 14:57:58,24.20,97.20
2023-06-22 14:58:00,24.20,95.30
2023-06-22 14:58:02,24.20,93.30
2023-06-22 14:58:04,24.20,91.00
2023-06-22 14:58:06,24.20,88.60
2023-06-22 14:58:08,24.20,85.00
2023-06-22 14:58:10,24.10,82.50
2023-06-22 14:58:12,24.10,80.40
2023-06-22 14:58:14,24.10,79.20
2023-06-22 14:58:16,24.10,77.50
2023-06-22 14:58:18,24.10,76.50
2023-06-22 14:58:20,24.10,75.30
2023-06-22 14:58:22,24.10,73.80
2023-06-22 14:58:24,24.10,72.30
2023-06-22 14:58:26,24.10,70.70
2023-06-22 14:58:28,24.10,68.80
2023-06-22 14:58:30,24.10,66.30
2023-06-22 14:58:32,24.10,64.00
2023-06-22 14:58:34,24.00,62.20
2023-06-22 14:58:36,24.10,61.00
2023-06-22 14:58:39,24.10,60.00
2023-06-22 14:58:40,24.00,59.30
2023-06-22 14:58:43,24.10,58.90
2023-06-22 14:58:45,24.00,58.40
2023-06-22 14:58:47,24.00,58.00
2023-06-22 14:58:49,24.00,57.70
2023-06-22 14:58:51,24.00,57.40
2023-06-22 14:58:53,24.00,57.30
2023-06-22 14:58:55,24.10,57.20
2023-06-22 14:58:57,24.10,57.20
2023-06-22 14:58:59,24.10,57.10
2023-06-22 14:59:01,24.10,57.00
2023-06-22 14:59:03,24.10,57.00
2023-06-22 14:59:05,24.10,56.90
2023-06-22 14:59:07,24.10,56.90
2023-06-22 14:59:09,24.00,56.70
2023-06-22 14:59:11,24.00,56.70
2023-06-22 14:59:13,24.10,56.70
2023-06-22 14:59:15,24.10,56.70
2023-06-22 14:59:17,24.00,56.50
2023-06-22 14:59:19,24.00,56.50
2023-06-22 14:59:21,24.00,56.50
2023-06-22 14:59:23,24.00,56.50
2023-06-22 14:59:25,24.00,56.50
2023-06-22 14:59:27,24.00,56.40
2023-06-22 14:59:29,24.00,56.50
2023-06-22 14:59:31,24.00,56.40
2023-06-22 14:59:33,24.00,56.40
2023-06-22 14:59:35,24.00,56.40
2023-06-22 14:59:37,24.00,56.40
2023-06-22 14:59:39,24.00,56.30
2023-06-22 14:59:41,24.00,56.20
2023-06-22 14:59:43,24.00,56.20
2023-06-22 14:59:45,24.00,56.20
2023-06-22 14:59:47,24.00,56.20
2023-06-22 14:59:49,24.00,56.20
2023-06-22 14:59:51,24.00,56.10
2023-06-22 14:59:53,24.00,56.20
2023-06-22 14:59:55,24.00,56.20
2023-07-04 09:15:47,23.40,64.10
2023-07-04 09:15:49,23.40,66.00
2023-07-04 09:15:51,23.40,66.10
2023-07-04 09:15:53,23.40,66.20
2023-07-04 09:15:55,23.40,66.30
2023-07-04 09:15:57,23.40,66.30
2023-07-04 09:15:59,23.40,66.30
2023-07-04 09:16:01,23.40,66.30
2023-07-04 09:16:03,23.40,66.30
2023-07-04 09:16:05,23.40,66.30
2023-07-04 09:16:07,23.40,66.30
2023-07-04 09:16:09,23.40,66.40
2023-07-04 09:16:11,23.40,66.50
2023-07-04 09:16:13,23.40,66.60
2023-07-04 09:16:15,23.40,66.70
2023-07-04 09:16:17,23.40,66.80
2023-07-04 09:16:19,23.40,66.80
2023-07-04 09:16:21,23.40,66.80
2023-07-04 09:16:23,23.40,66.90
2023-07-04 09:16:25,23.40,67.00
2023-07-04 09:16:27,23.40,67.20
2023-07-04 09:16:29,23.40,67.40
2023-07-04 09:16:31,23.40,67.50
2023-07-04 09:16:33,23.40,67.50
2023-07-04 09:16:35,23.40,67.30
2023-07-04 09:16:37,23.40,67.10
2023-07-04 09:16:39,23.40,67.00
2023-07-04 09:16:41,23.40,67.00
2023-07-04 09:16:43,23.30,67.00
2023-07-04 09:16:45,23.30,66.90
2023-07-04 09:16:47,23.30,66.90
2023-07-04 09:16:49,23.30,66.90
2023-07-04 09:16:51,23.40,66.90
2023-07-04 09:16:53,23.30,66.90
2023-07-04 09:16:55,23.30,66.80
2023-07-04 09:16:57,23.30,66.50
2023-07-04 09:16:59,23.30,66.20
2023-07-04 09:17:01,23.40,66.00
2023-07-04 09:17:03,23.30,65.90
2023-07-04 09:46:30,22.90,59.30
2023-07-04 09:46:35,22.90,60.60
2023-07-04 09:46:37,22.90,60.50
2023-07-04 09:46:39,22.90,60.60
2023-07-04 09:46:42,22.90,60.80
2023-07-04 09:46:44,22.90,61.10
2023-07-04 09:46:46,22.90,61.40
2023-07-04 09:46:48,22.90,61.80
2023-07-04 09:46:50,22.90,62.10
2023-07-04 09:46:52,22.90,62.20
2023-07-04 09:46:54,22.90,62.30
2023-07-04 09:46:56,22.90,62.3022.90
2023-07-04 09:46:58,22.90,62.40
2023-07-04 09:47:01,22.90,93.30
2023-07-04 09:47:03,26.10,99.90
2023-07-04 09:47:05,27.30,99.90
2023-07-04 09:47:07,28.00,99.90
2023-07-04 09:47:09,28.50,99.90
2023-07-04 09:47:11,28.50,99.90
2023-07-04 09:47:13,28.70,99.90
2023-07-04 09:47:15,28.70,99.90
2023-07-04 09:47:17,28.60,99.90
2023-07-04 09:47:19,28.40,99.90
2023-07-04 09:47:21,27.60,99.90
2023-07-04 09:47:24,27.00,99.90
2023-07-04 09:58:04,22.70,52.50
2023-07-04 09:58:09,22.70,54.00
2023-07-04 09:58:11,22.70,54.00
2023-07-04 09:58:13,22.70,54.00
2023-07-04 09:58:15,22.70,54.00
2023-07-04 09:58:17,22.70,54.00
2023-07-04 09:58:19,22.70,54.00
2023-07-04 09:58:21,22.70,54.00
2023-07-04 09:58:24,22.70,53.90
2023-07-04 10:01:03,22.40,52.20
2023-07-04 10:01:07,22.60,53.70
2023-07-04 10:01:10,22.60,53.70
2023-07-04 10:01:12,22.60,53.70
2023-07-04 10:01:14,22.60,53.70
2023-07-04 10:01:16,22.60,53.70
2023-07-04 10:01:18,22.60,53.60
2023-07-04 10:01:20,22.60,53.60
2023-07-04 10:01:22,22.60,53.50
2023-07-04 10:01:25,22.60,53.50
2023-07-04 10:01:27,22.60,53.50
2023-07-04 10:04:12,22.50,52.20
2023-07-04 10:04:16,22.50,53.70
2023-07-04 10:04:18,22.50,53.70
2023-07-04 10:04:20,22.50,53.70
2023-07-04 10:04:23,22.50,53.70
2023-07-04 10:04:25,22.50,53.70
2023-07-04 10:04:27,22.50,53.70
2023-07-04 10:04:29,22.50,53.70
2023-07-04 10:04:31,22.50,53.70
2023-07-04 10:04:33,22.50,53.70
2023-07-04 10:04:35,22.50,53.70
2023-07-04 10:04:38,22.50,53.70
2023-07-04 10:04:40,22.50,53.70
2023-07-04 10:04:42,22.50,53.70
2023-07-04 10:04:44,22.50,53.7022.50
2023-07-04 10:04:46,22.50,53.70
2023-07-04 10:04:49,22.50,53.70
2023-07-04 10:04:51,22.50,53.70
2023-07-04 10:04:53,22.50,53.70
2023-07-04 10:04:55,22.50,53.70
2023-07-04 10:04:57,22.50,53.70
2023-07-04 10:05:00,22.50,53.70
2023-07-04 10:05:02,22.50,53.60
2023-07-04 10:05:04,22.50,53.70
2023-07-04 10:05:06,22.50,53.6022.50
2023-07-04 10:05:09,22.50,53.60
2023-07-04 10:05:11,22.50,53.60
2023-07-04 10:05:13,22.50,53.70
2023-07-04 10:05:15,22.50,53.70
2023-07-04 10:05:17,22.50,53.70
2023-07-04 10:05:20,22.50,53.70
2023-07-04 10:05:22,22.50,53.80
2023-07-04 10:05:24,22.60,53.80
2023-07-04 10:05:26,22.50,53.8022.50
2023-07-04 10:05:29,22.50,53.80
2023-07-04 10:05:31,22.60,53.80
2023-07-04 10:05:33,22.60,53.80
2023-07-04 10:05:35,22.60,53.90
2023-07-04 10:08:15,22.80,52.40
2023-07-04 10:08:20,22.80,53.90
2023-07-04 10:08:22,22.80,53.80
2023-07-04 10:08:24,22.80,53.80
2023-07-04 10:08:26,22.90,53.90
2023-07-04 10:08:28,22.90,53.90
2023-07-04 10:08:30,22.80,53.80
2023-07-04 10:08:33,22.90,53.90
2023-07-04 10:08:35,23.70,79.10
2023-07-04 10:08:37,23.80,98.70
2023-07-04 10:08:39,23.70,99.90
2023-07-04 10:08:41,23.40,99.90
2023-07-04 10:08:43,23.10,99.90
2023-07-04 10:08:45,23.80,99.90
2023-07-04 10:08:48,23.80,99.9023.50
2023-07-04 10:08:50,25.20,99.90
2023-07-04 10:08:52,26.80,99.90
2023-07-04 10:08:54,27.30,99.90
2023-07-04 10:08:56,27.50,99.90
2023-07-04 10:08:59,26.90,99.90
2023-07-04 10:09:01,26.20,99.90
2023-07-04 10:09:03,27.10,99.90
2023-07-04 10:09:05,28.20,99.90
2023-07-04 10:09:08,27.50,99.9026.70
2023-07-04 10:09:46,24.10,99.90
2023-07-04 10:09:50,24.10,99.90
2023-07-04 10:09:52,24.10,99.90
2023-07-04 10:09:55,24.10,99.90
2023-07-04 10:09:57,24.10,99.90
2023-07-04 10:09:59,24.00,99.90
2023-07-04 10:10:01,24.00,99.90
2023-07-04 10:52:17,nan,nan
2023-07-04 10:52:21,nan,nan
2023-07-04 10:52:23,nan,nan
2023-07-04 10:52:25,nan,nan
2023-07-04 10:52:28,nan,nan
2023-07-04 10:52:30,nan,nan
2023-07-04 10:53:56,nan,nan
2023-07-04 10:54:02,nan,nan
2023-07-04 10:54:04,nan,nan
2023-07-04 10:54:06,nan,nan
2023-07-04 10:54:08,23.10,55.00
2023-07-04 10:54:10,nan,nan
2023-07-04 10:54:14,nan,nan
2023-07-04 10:54:16,nan,nan
2023-07-04 10:54:18,nan,nan
2023-07-04 10:54:20,nan,nan
2023-07-04 10:54:24,23.20,54.90
2023-07-04 10:54:26,23.20,56.30
2023-07-04 10:54:28,23.20,56.30
2023-07-04 10:54:30,23.20,56.30
2023-07-04 10:54:33,23.20,56.30
2023-07-04 10:54:35,23.20,56.30
2023-07-04 10:54:37,23.20,56.30
2023-07-04 10:54:40,23.20,56.30
2023-07-04 10:54:42,23.20,56.20
2023-07-04 10:55:04,23.30,55.00
2023-07-04 10:55:14,23.30,56.40
2023-07-04 10:55:23,23.30,56.20
2023-07-04 10:55:31,23.40,56.20
2023-07-04 10:57:12,23.50,54.90
2023-07-04 10:57:22,23.50,56.10
2023-07-04 10:57:30,23.60,56.00
2023-07-04 10:57:38,23.60,55.90
2023-07-04 10:57:46,23.60,55.80
2023-07-04 10:57:55,23.50,55.70
2023-07-04 10:58:03,23.60,55.80
2023-07-04 10:58:46,23.80,99.90
2023-07-04 10:58:52,23.80,99.90
2023-07-04 10:58:56,23.80,99.90
2023-07-04 10:59:00,23.80,99.90
2023-07-04 10:59:04,23.80,99.90
2023-07-04 10:59:09,23.80,99.90
2023-07-04 10:59:13,23.80,99.90
2023-07-04 10:59:17,23.80,99.90
2023-07-04 10:59:21,25.00,99.90
2023-07-04 10:59:25,24.60,99.90
2023-07-04 10:59:29,25.60,99.90
2023-07-04 10:59:33,24.90,99.90
2023-07-04 10:59:37,24.50,99.90
2023-07-04 10:59:41,24.40,99.90
2023-07-04 10:59:46,24.30,99.90
2023-07-04 10:59:50,27.30,99.90
2023-07-04 10:59:54,27.00,99.90
2023-07-04 10:59:58,26.00,99.90
2023-07-04 11:00:02,25.50,99.90
2023-07-04 11:00:06,25.10,99.90
2023-07-04 11:00:10,24.80,99.90
2023-07-04 11:00:14,24.60,99.90
2023-07-04 11:00:31,24.00,99.90
2023-07-04 11:00:37,24.00,99.90
2023-07-04 11:00:42,24.00,99.90
2023-07-04 11:00:46,23.90,99.90
2023-07-04 11:00:50,23.90,99.90
2023-07-04 11:00:54,23.90,99.90
2023-07-04 11:03:05,24.20,56.10
2023-07-04 11:03:10,24.20,57.30
2023-07-04 11:03:13,24.20,57.20
2023-07-04 11:03:15,24.20,57.20
2023-07-04 11:03:18,24.20,57.20
2023-07-04 11:03:21,24.20,57.20
2023-07-04 11:03:23,24.20,57.30
2023-07-04 11:03:26,24.20,57.40
2023-07-04 11:04:07,24.00,55.80
2023-07-04 11:04:11,24.00,57.20
2023-07-04 11:04:14,24.00,57.30
2023-07-04 11:04:17,24.00,57.20
2023-07-04 11:12:45,23.60,55.20
2023-07-04 11:12:50,23.60,56.60
2023-07-04 11:12:53,23.60,56.60
2023-07-04 11:12:55,23.50,56.50
2023-07-04 11:12:58,23.50,56.40
2023-07-04 11:13:00,23.50,56.30
2023-07-04 11:13:03,23.60,56.30
2023-07-04 11:13:06,23.60,56.30
2023-07-04 11:13:08,23.60,60.20
2023-07-04 11:13:11,23.60,68.20
2023-07-04 11:13:13,23.80,73.70
2023-07-04 11:13:16,24.00,77.50
2023-07-04 11:13:19,24.30,66.10
2023-07-04 11:30:15,23.20,54.70
2023-07-04 11:30:20,23.30,56.20
2023-07-04 11:30:22,23.30,56.20
2023-07-04 11:30:25,23.20,56.10
2023-07-04 11:30:27,23.30,56.20
2023-07-04 11:30:30,23.30,56.10
2023-07-04 11:30:32,23.30,56.10
2023-07-04 11:30:35,23.30,56.00
2023-07-04 11:30:38,23.30,56.00
2023-07-04 11:30:40,23.20,56.00
2023-07-04 11:30:43,23.30,56.10
2023-07-04 11:30:46,23.30,56.10
2023-07-04 11:30:48,23.30,56.10
2023-07-04 11:30:51,23.20,56.00
2023-07-04 11:30:53,23.30,56.10
2023-07-04 11:30:56,23.30,56.10
2023-07-04 11:30:59,24.70,93.90
2023-07-04 11:31:01,25.70,99.90
2023-07-04 11:31:04,25.00,99.90
2023-07-04 11:31:06,25.90,99.90
2023-07-04 11:31:09,27.00,99.90
2023-07-04 11:31:12,27.60,99.90
2023-07-04 11:31:14,28.50,99.90
2023-07-04 11:31:17,29.30,99.90
2023-07-04 11:31:19,29.20,99.90
2023-07-04 11:31:22,29.20,99.90
2023-07-04 11:31:25,29.60,99.90
2023-07-04 11:31:27,29.70,99.90
2023-07-04 11:31:30,nan,nan
2023-07-04 11:31:32,nan,nan
2023-07-04 11:31:35,nan,nan
2023-07-04 11:31:38,nan,nan
2023-07-04 11:31:40,nan,nan
2023-07-04 11:31:43,nan,nan
2023-07-04 11:31:46,26.40,99.90
2023-07-04 11:31:48,26.40,99.90
2023-07-04 11:31:51,25.30,99.90
2023-07-04 11:31:53,25.00,99.90
2023-07-04 11:31:56,25.40,99.90
2023-07-04 11:31:59,25.80,99.90
2023-07-04 11:32:01,25.90,99.90
2023-07-04 11:32:04,25.90,99.90
2023-07-04 11:32:06,25.90,99.90
2023-07-04 11:32:09,26.00,99.90
2023-07-04 11:32:12,26.00,99.90
2023-07-04 11:32:14,26.00,99.90
2023-07-04 11:32:17,25.90,99.90
2023-07-04 11:32:19,25.90,99.90
2023-07-04 11:32:22,25.90,99.90
2023-07-04 11:32:24,25.80,99.90
2023-07-04 11:32:27,25.80,99.90
2023-07-04 11:32:30,25.80,99.90
2023-07-04 11:32:32,25.70,99.90
2023-07-04 11:32:35,25.60,99.90
2023-07-04 11:32:38,25.60,99.90
2023-07-04 11:32:40,25.60,99.90
2023-07-04 11:32:43,25.50,99.90
2023-07-04 11:32:45,25.40,99.90
2023-07-04 11:32:48,25.40,99.90
2023-07-04 11:32:51,25.30,99.90
2023-07-04 11:32:53,25.30,99.90
2023-07-04 11:32:56,25.20,99.90
2023-07-04 11:32:58,25.20,99.90
2023-07-04 11:33:01,25.10,99.90
2023-07-04 11:33:03,25.10,99.90
2023-07-04 11:33:06,25.10,99.80
2023-07-04 11:33:09,25.10,99.60
2023-07-04 11:33:11,25.00,98.70
2023-07-04 11:33:14,25.00,97.70
2023-07-04 11:33:16,25.00,96.90
2023-07-04 11:33:19,24.90,96.20
2023-07-04 11:33:22,24.90,95.70
2023-07-04 11:33:24,24.80,94.60
2023-07-04 11:33:27,24.80,92.60
2023-07-04 11:33:29,24.80,91.60
2023-07-04 11:33:32,24.70,93.00
2023-07-04 11:33:35,24.70,93.70
2023-07-04 11:33:37,24.60,93.00
2023-07-04 11:33:40,24.60,91.40
2023-07-04 11:33:42,24.60,91.50
2023-07-04 11:33:45,24.60,90.80
2023-07-04 11:33:48,24.60,90.50
2023-07-04 11:33:50,24.50,90.10
2023-07-04 11:33:53,24.50,88.80
2023-07-04 11:33:55,24.50,87.30
2023-07-04 11:33:58,24.50,86.50
2023-07-04 11:34:01,24.40,85.30
2023-07-04 11:34:03,24.40,81.60
2023-07-04 11:34:06,24.40,81.20
2023-07-04 11:34:08,24.40,80.30
2023-07-04 11:34:11,24.30,79.90
2023-07-04 11:34:14,24.30,77.70
2023-07-04 11:34:16,24.30,75.00
2023-07-04 11:34:19,24.30,74.50
2023-07-04 11:34:21,24.30,75.40
2023-07-04 11:34:24,24.20,75.00
2023-07-04 11:34:27,24.20,74.70
2023-07-04 11:34:29,24.20,73.80
2023-07-04 11:34:32,24.20,72.40
2023-07-04 11:34:34,24.10,71.80
2023-07-04 11:34:37,24.20,70.60
2023-07-04 11:34:40,24.10,68.70
2023-07-04 11:34:42,24.10,67.10
2023-07-04 11:34:45,24.10,66.20
2023-07-04 11:34:47,24.00,64.90
2023-07-04 11:34:50,24.00,63.70
2023-07-04 11:34:53,24.00,63.70
2023-07-04 11:34:55,24.00,63.10
2023-07-04 11:34:58,24.00,62.40
2023-07-04 11:35:00,24.00,62.40
2023-07-04 11:35:03,24.00,62.40
2023-07-04 11:35:05,23.90,62.20
2023-07-04 11:35:08,23.90,62.00
2023-07-04 11:35:11,23.90,61.80
2023-07-04 11:35:13,23.90,61.60
2023-07-04 11:35:16,23.90,61.20
2023-07-04 11:35:18,23.90,61.10
2023-07-04 11:35:21,23.90,61.00
2023-07-04 11:35:24,23.80,60.50
2023-07-04 11:35:26,23.80,60.30
2023-07-04 11:35:29,23.80,60.20
2023-07-04 11:35:31,23.80,60.20
2023-07-04 11:35:34,23.80,60.10
2023-07-04 11:35:37,23.80,60.00
2023-07-04 11:35:39,23.80,59.90
2023-07-04 11:35:42,23.80,59.70
2023-07-04 11:35:44,23.80,59.70
2023-07-04 11:35:47,23.80,59.60
2023-07-04 11:35:50,23.80,59.60
2023-07-04 11:35:52,23.80,59.40
2023-07-04 11:35:55,23.70,59.20
2023-07-04 11:35:57,23.70,59.10
2023-07-04 11:36:00,23.70,59.20
2023-07-04 11:36:03,23.70,59.20
2023-07-04 11:36:05,23.70,59.20
2023-07-04 11:36:08,23.70,59.20
2023-07-04 11:36:10,23.60,59.20
2023-07-04 11:36:13,23.60,59.20
2023-07-04 11:36:16,23.70,59.40
2023-07-04 11:36:18,23.60,59.30
2023-07-04 11:36:21,23.60,59.30
2023-07-04 11:36:23,23.60,59.20
2023-07-04 11:36:26,23.60,59.10
2023-07-04 11:36:29,23.60,59.30
2023-07-04 11:36:31,23.60,59.30
2023-07-04 11:36:34,23.60,59.30
2023-07-04 11:36:37,23.60,59.30
2023-07-04 11:36:40,23.50,59.30
2023-07-04 11:36:43,23.50,59.40
2023-07-04 11:36:45,23.60,59.50
2023-07-04 11:36:48,23.60,59.50
2023-07-04 11:36:51,23.60,59.50
2023-07-04 11:37:29,23.50,58.00
2023-07-04 11:37:34,23.50,59.50
2023-07-04 11:37:37,23.50,59.50
2023-07-04 11:37:40,23.40,59.40
2023-07-04 11:37:42,23.50,59.50
2023-07-04 11:37:45,23.40,59.40
2023-07-04 11:37:47,23.40,63.80
2023-07-04 11:37:50,23.60,60.90
2023-07-04 11:37:53,23.60,60.20
2023-07-04 11:37:55,23.60,60.30
2023-07-04 11:37:58,23.70,62.20
2023-07-04 11:38:01,25.20,99.90
2023-07-04 11:38:03,26.20,99.90
2023-07-04 11:38:06,25.60,99.90
2023-07-04 11:38:09,24.90,99.90
2023-07-04 11:38:11,24.60,99.90
2023-07-04 11:38:14,24.40,99.90
2023-07-04 11:38:17,24.10,99.90
2023-07-04 11:38:19,24.00,99.90
2023-07-04 11:38:22,24.00,99.90
2023-07-04 11:38:25,23.90,94.70
2023-07-04 11:38:27,23.90,90.30
